"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","attn_check_1_1","attn_check_1_2","attn_check_1_3","attn_check_2","WW_deteriorate_Q1_1","WW_deteriorate_Q2_1","comprehension_chk_Q1","comprehension_chk_Q2","WW_improve_Q1_1","WW_improve_Q2_1","comprehension_chk_Q1.1","comprehension_chk_Q2.1","BL_deteriorate_Q1_1","BL_deteriorate_Q2_1","comprehension_chk_Q1.2","comprehension_chk_Q2.2","BL_improve_Q1_1","BL_improve_Q2_1","comprehension_chk_Q1.3","comprehension_chk_Q2.3","WL_detiriorate_Q1_1","WL_detiriorate_Q2_1","comprehension_chk_Q1.4","comprehension_chk_Q2.4","WL_improve_Q1_1","WL_improve_Q2_1","comprehension_chk_Q1.5","comprehension_chk_Q2.5","AM_deteriorate_Q1_1","AM_deteriorate_Q2_1","comprehension_chk_Q1.6","comprehension_chk_Q2.6","AM_improve_Q1_1","AM_improve_Q2_1","comprehension_chk_Q1.7","comprehension_chk_Q2.7","TC_deteriorate_Q1_1","TC_deteriorate_Q2_1","comprehension_chk_Q1.8","comprehension_chk_Q2.8","TC_improve_Q1_1","TC_improve_Q2_1","comprehension_chk_Q1.9","comprehension_chk_Q2.9","RO_deteriorate_Q1_1","RO_deteriorate_Q2_1","comprehension_chk_Q1.10","comprehension_chk_Q2.10","RO_improve_Q1_1","RO_improve_Q2_1","comprehension_chk_Q1.11","comprehension_chk_Q2.11","BT_deteriorate_Q1_1","BT_deteriorate_Q2_1","comprehension_chk_Q1.12","comprehension_chk_Q2.12","BT_improve_Q1_1","BT_improve_Q2_1","comprehension_chk_Q1.13","comprehension_chk_Q2.13","DL_deteriorate_Q1_1","DL_deteriorate_Q2_1","comprehension_chk_Q1.14","comprehension_chk_Q2.14","DL_improve_Q1_1","DL_improve_Q2_1","comprehension_chk_Q1.15","comprehension_chk_Q2.15","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_4_DO"
"5/7/20 8:45","5/7/20 8:52",0,77,100,415,1,"5/7/20 8:52","R_1IopexC9RemVqPM",NA,NA,NA,NA,77,77,"anonymous","EN",1,15,30,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,90,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,"",1,"",77,5,NA,"I feel both versions of the company are almost the same. Although Company A before the changes, dumped much less in the ocean, it still did dump in the ocean and was willing to cheat and do unethical things to benefit their bottom line.","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:50","5/7/20 8:52",0,78,100,111,1,"5/7/20 8:52","R_1Lql8mGqRhRm7ET",NA,NA,NA,NA,78,78,"anonymous","EN",1,15,30,44,1,92,92,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2,"",1,"",39,6,NA,"","cmc_1a","WestWinter,Deteriorate"
"5/7/20 8:49","5/7/20 8:52",0,79,100,197,1,"5/7/20 8:52","R_24vzKGC5EPr11hj",NA,NA,NA,NA,79,79,"anonymous","EN",1,15,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,85,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"",1,"",45,4,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:45","5/7/20 8:52",0,80,100,448,1,"5/7/20 8:52","R_3hi5oPAVq9wa4td",NA,NA,NA,NA,80,80,"anonymous","EN",1,15,30,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,"",1,"",32,4,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:49","5/7/20 8:52",0,81,100,201,1,"5/7/20 8:52","R_1ohTR14K1qzsgO7",NA,NA,NA,NA,81,81,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,74,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,"",1,"",35,5,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:50","5/7/20 8:52",0,82,100,115,1,"5/7/20 8:52","R_2EAbfWYW1OpTMQM",NA,NA,NA,NA,82,82,"anonymous","EN",1,15,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,72,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2,"",1,"",29,5,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:48","5/7/20 8:52",0,83,100,248,1,"5/7/20 8:52","R_3kc9jcY92pyal4i",NA,NA,NA,NA,83,83,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,41,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"",3,"",42,5,NA,"no comments.","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:49","5/7/20 8:53",0,84,100,230,1,"5/7/20 8:53","R_3oRtHyligbn37CV",NA,NA,NA,NA,84,84,"anonymous","EN",1,15,40,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"",1,"",47,5,NA,"None","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:50","5/7/20 8:53",0,85,100,181,1,"5/7/20 8:53","R_2WIvasFtmNJZHeB",NA,NA,NA,NA,85,85,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"",1,"",52,6,NA,"","cmc_1a","BrighterLab,Improve"
"5/7/20 8:50","5/7/20 8:53",0,86,100,134,1,"5/7/20 8:53","R_2pYQgzMXTbHU70h",NA,NA,NA,NA,86,86,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",47,5,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:51","5/7/20 8:53",0,87,100,117,1,"5/7/20 8:53","R_3jUNAGOyI5udkW3",NA,NA,NA,NA,87,87,"anonymous","EN",1,15,50,66,1,NA,NA,NA,NA,NA,NA,NA,NA,100,100,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"",1,"",22,2,NA,"","cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:51","5/7/20 8:53",0,88,100,100,1,"5/7/20 8:53","R_2SJnfozLhAUP5MO",NA,NA,NA,NA,88,88,"anonymous","EN",1,15,20,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,73,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,"",1,"",35,5,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:50","5/7/20 8:53",0,89,100,180,1,"5/7/20 8:53","R_3pseg7jfemqNu6J",NA,NA,NA,NA,89,89,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,2,1,25,1,"",1,"",51,5,NA,"Companies can't change.  Brands can change.  The same company can change the values associated with a brand.","cmc_1a","DocLips,Improve"
"5/7/20 8:51","5/7/20 8:53",0,90,100,110,1,"5/7/20 8:53","R_3qUS4LYcKG7jikw",NA,NA,NA,NA,90,90,"anonymous","EN",1,15,40,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,62,2,1,10,2,"",3,"",23,5,NA,"","cmc_1a","DocLips,Improve"
"5/7/20 8:51","5/7/20 8:53",0,91,100,106,1,"5/7/20 8:53","R_rcforE4jH5apQlj",NA,NA,NA,NA,91,91,"anonymous","EN",1,15,50,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,10,2,3,NA,NA,NA,NA,11,1,"",1,"",53,5,NA,"","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:49","5/7/20 8:53",0,92,100,255,1,"5/7/20 8:53","R_8J8dAGR9hWNY0Ip",NA,NA,NA,NA,92,92,"anonymous","EN",1,15,30,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,55,2,"",1,"",58,5,NA,"","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:52","5/7/20 8:53",0,93,100,95,1,"5/7/20 8:53","R_1LpsfPQ4jkLkN58",NA,NA,NA,NA,93,93,"anonymous","EN",1,15,40,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,"",1,"",47,5,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:49","5/7/20 8:53",0,94,100,282,1,"5/7/20 8:53","R_oXXSmmcdxCTz04x",NA,NA,NA,NA,94,94,"anonymous","EN",1,15,70,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,75,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,"",1,"",39,2,NA,"Thanks for letting me participate!","cmc_1a","AccessMine,Improve"
"5/7/20 8:46","5/7/20 8:54",0,95,100,449,1,"5/7/20 8:54","R_3Oq9iLcGyMNcG58",NA,NA,NA,NA,95,95,"anonymous","EN",1,15,30,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,64,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,"",1,"",40,5,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:51","5/7/20 8:54",0,96,100,136,1,"5/7/20 8:54","R_3eyTgdEmOQluixK",NA,NA,NA,NA,96,96,"anonymous","EN",1,15,30,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,75,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,"",1,"",48,4,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:52","5/7/20 8:54",0,97,100,122,1,"5/7/20 8:54","R_3FPrtwEwseVLQCt",NA,NA,NA,NA,97,97,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"",1,"",30,4,NA,"","cmc_1a","Tecigo,Improve"
"5/7/20 8:51","5/7/20 8:54",0,98,100,151,1,"5/7/20 8:54","R_3oKD7LndtKYOHPy",NA,NA,NA,NA,98,98,"anonymous","EN",1,15,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,"",1,"",66,4,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:52","5/7/20 8:54",0,99,100,122,1,"5/7/20 8:54","R_31uZZzoHbFLfzUV",NA,NA,NA,NA,99,99,"anonymous","EN",1,15,30,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,83,4,1,NA,NA,NA,NA,NA,NA,NA,NA,21,1,"",3,"",37,6,NA,"sounds like this is about Juul","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:51","5/7/20 8:54",0,100,100,160,1,"5/7/20 8:54","R_3oAb5X0lRc8tDWP",NA,NA,NA,NA,100,100,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,"",1,"",33,6,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:52","5/7/20 8:54",0,101,100,116,1,"5/7/20 8:54","R_29mG5eqe2ourJmi",NA,NA,NA,NA,101,101,"anonymous","EN",1,15,40,87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",27,5,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:45","5/7/20 8:54",0,102,100,563,1,"5/7/20 8:54","R_3qWg8UHTJ9gPgrr",NA,NA,NA,NA,102,102,"anonymous","EN",1,15,34,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,65,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",27,4,NA,"","cmc_1a","Tecigo,Improve"
"5/7/20 8:51","5/7/20 8:54",0,103,100,160,1,"5/7/20 8:54","R_1ogWLRe9hwjA6Ea",NA,NA,NA,NA,103,103,"anonymous","EN",1,15,40,89,1,NA,NA,NA,NA,NA,NA,NA,NA,20,21,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"",1,"",58,5,NA,"","cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:53","5/7/20 8:54",0,104,100,69,1,"5/7/20 8:54","R_1rvIx2kZVirYqWg",NA,NA,NA,NA,104,104,"anonymous","EN",1,15,40,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",32,6,NA,"","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 8:51","5/7/20 8:54",0,105,100,194,1,"5/7/20 8:54","R_2VewjcbzcOywwzf",NA,NA,NA,NA,105,105,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,"",1,"",37,6,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:48","5/7/20 8:54",0,106,100,373,1,"5/7/20 8:54","R_2OTh26Crdt0hoE3",NA,NA,NA,NA,106,106,"anonymous","EN",1,15,40,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,88,2,"",1,"",51,4,NA,"thank you!","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:50","5/7/20 8:54",0,107,100,233,1,"5/7/20 8:54","R_20VCg7kENDUic8X",NA,NA,NA,NA,107,107,"anonymous","EN",1,15,25,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,93,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,2,"",1,"",30,5,NA,"I enjoyed this study!","cmc_1a","Tecigo,Deteriorate"
"5/7/20 8:46","5/7/20 8:54",0,108,100,483,1,"5/7/20 8:54","R_1f2SeXBqkI7cKy6",NA,NA,NA,NA,108,108,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,25,25,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,2,"",1,"",68,7,NA,"I can't think of anything that would be helpful.","cmc_1a","WestWinter,Improve"
"5/7/20 8:53","5/7/20 8:54",0,109,100,99,1,"5/7/20 8:54","R_3CTJMMIOJwNv4mw",NA,NA,NA,NA,109,109,"anonymous","EN",1,15,20,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,2,3,NA,NA,NA,NA,50,1,"",3,"",37,4,NA,"","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:52","5/7/20 8:54",0,110,100,150,1,"5/7/20 8:54","R_1gIysoysDJqCSzQ",NA,NA,NA,NA,110,110,"anonymous","EN",1,15,40,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2,"",1,"",38,2,NA,"No.","cmc_1a","BrighterLab,Improve"
"5/7/20 8:52","5/7/20 8:54",0,111,100,137,1,"5/7/20 8:54","R_2sZoHqdNLrKEzYD",NA,NA,NA,NA,111,111,"anonymous","EN",1,15,50,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,"",1,"",25,4,NA,"","cmc_1a","BrighterLab,Improve"
"5/7/20 8:49","5/7/20 8:55",0,112,100,305,1,"5/7/20 8:55","R_3O8oH9PF9CRpvJr",NA,NA,NA,NA,112,112,"anonymous","EN",1,15,34,60,1,NA,NA,NA,NA,100,100,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"",3,"",42,5,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 8:51","5/7/20 8:55",0,113,100,215,1,"5/7/20 8:55","R_1plmKyzlQMOMTaG",NA,NA,NA,NA,113,113,"anonymous","EN",1,15,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,60,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,"",1,"",36,5,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 8:52","5/7/20 8:55",0,114,100,153,1,"5/7/20 8:55","R_T1JySZBkHDw7qCJ",NA,NA,NA,NA,114,114,"anonymous","EN",1,15,40,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,82,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,"",1,"",61,3,NA,"","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:52","5/7/20 8:55",0,115,100,149,1,"5/7/20 8:55","R_31QOgapRI88rRfd",NA,NA,NA,NA,115,115,"anonymous","EN",1,15,50,100,1,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"",1,"",65,2,NA,"","cmc_1a","WestWinter,Deteriorate"
