"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","attn_check_1","attn_check_2","attn_check_3_1","attn_check_3_2","attn_check_3_3","attn_check_4","original_essence_1","same_company_1","agree_person_1","reflect_essence_1","remain_bad_essence_1","remain_good_essence_1","comp_before","comp_after","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","Vignette1","VignetteID1","Vignette2","VignetteID2","FL_5_DO"
"1/28/22 14:18","1/28/22 14:22",0,"Anonymized",100,210,1,"1/28/22 14:22","R_bd81CJY5wuSVkEp",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,2,1,1,1,100,1,1,3,25,2,"",5,"Hispanic","40",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 14:14","1/28/22 14:25",0,"Anonymized",100,640,1,"1/28/22 14:25","R_2cpzVs4Iz6Nwtog",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,100,0,0,0,0,100,1,2,80,2,"",1,"","52",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 14:28","1/28/22 14:31",0,"Anonymized",100,159,1,"1/28/22 14:31","R_2aYr7spOPgr3WWB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,20,86,87,8,3,100,3,2,28,2,"",2,"","29",9,"Associate's Degree","Thank you for the opportunity!","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 14:25","1/28/22 14:33",0,"Anonymized",100,477,1,"1/28/22 14:33","R_3PgH5FntwLauCEn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,1,15,10,13,1,10,85,40,20,100,0,1,3,60,1,"",1,"","76",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 14:48","1/28/22 14:51",0,"Anonymized",100,179,1,"1/28/22 14:51","R_T5yLyqDUA8KOBPP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,50,30,76,70,80,11,1,3,50,1,"",3,"","42",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 14:48","1/28/22 14:52",0,"Anonymized",100,246,1,"1/28/22 14:52","R_23UEzErataP0ba8",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,90,85,80,100,100,0,1,3,0,1,"",1,"","31",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 14:50","1/28/22 14:52",0,"Anonymized",100,133,1,"1/28/22 14:52","R_vf3V44tkOD8QgQp",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,10,70,50,30,100,0,1,3,10,2,"",1,"","34",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 14:59","1/28/22 15:01",0,"Anonymized",100,136,1,"1/28/22 15:01","R_VJZenKVdAtJTaX7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,10,84,90,84,0,100,1,2,0,2,"",1,"","25",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 14:58","1/28/22 15:01",0,"Anonymized",100,193,1,"1/28/22 15:01","R_2AHfqHDsNm0wsIU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,60,44,39,34,13,88,1,2,57,1,"",1,"","49",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 15:14","1/28/22 15:17",0,"Anonymized",100,194,1,"1/28/22 15:17","R_1MN8Xs6xcJErO3o",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,100,100,90,0,100,3,2,0,2,"",1,"","46",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 15:32","1/28/22 15:35",0,"Anonymized",100,182,1,"1/28/22 15:35","R_1qZZq5t0vysy2b7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,25,65,60,75,100,0,1,3,55,1,"",1,"","36",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 15:35","1/28/22 15:37",0,"Anonymized",100,109,1,"1/28/22 15:37","R_2YJ6XefQ4iioo6T",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,85,91,70,50,1,97,1,2,55,1,"",1,"","42",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 15:36","1/28/22 15:39",0,"Anonymized",100,193,1,"1/28/22 15:39","R_1H6GZogkNnAmxxs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,80,83,85,86,100,0,1,3,0,2,"",1,"","26",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 15:40","1/28/22 15:44",0,"Anonymized",100,246,1,"1/28/22 15:44","R_1lbHuivHapUtNL8",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,0,0,0,100,0,1,3,30,3,"",2,"","38",9,"Vocational school less than 2 yr","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 15:40","1/28/22 15:46",0,"Anonymized",100,342,1,"1/28/22 15:46","R_0vSeiT25WImbNFT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,10,92,86,84,1,97,1,2,90,2,"",1,"","39",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 15:43","1/28/22 15:47",0,"Anonymized",100,230,1,"1/28/22 15:47","R_1fcOGful2ghcamM",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,86,21,50,8,0,100,1,2,50,2,"",1,"","70",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 15:49","1/28/22 15:51",0,"Anonymized",100,136,1,"1/28/22 15:51","R_3GycAz5XJIFQfuM",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,98,100,94,95,100,0,1,3,5,2,"",1,"","36",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 15:57","1/28/22 15:59",0,"Anonymized",100,125,1,"1/28/22 15:59","R_3ozHk8UOrnZhyuu",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,75,100,100,100,100,0,1,3,20,2,"",1,"","27",8,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 15:51","1/28/22 16:03",0,"Anonymized",100,691,1,"1/28/22 16:03","R_1Kl6IDLTij0hykd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,57,89,87,22,0,100,1,2,23,1,"",1,"","39",5,"","I have none, thanks!","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 16:07","1/28/22 16:09",0,"Anonymized",100,103,1,"1/28/22 16:09","R_9pOQLYv4bihK5y1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,77,92,92,0,100,3,2,4,2,"",1,"","21",2,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 16:15","1/28/22 16:19",0,"Anonymized",100,225,1,"1/28/22 16:19","R_1mmzyD29XEO4Wlu",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,50,50,50,0,100,1,2,28,1,"",4,"","39",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 16:20","1/28/22 16:23",0,"Anonymized",100,153,1,"1/28/22 16:23","R_33jQQ5lomzoCofs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,60,90,85,85,90,12,1,3,88,1,"",1,"","70",4,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 16:20","1/28/22 16:33",0,"Anonymized",100,756,1,"1/28/22 16:33","R_11jAP7TVTlJZzYY",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,19,40,19,40,100,0,1,3,20,1,"",1,"","34",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 16:48","1/28/22 16:51",0,"Anonymized",100,165,1,"1/28/22 16:51","R_2feti3gcclesxwQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,0,20,10,90,0,100,1,2,0,1,"",1,"","61",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_38"
"1/28/22 16:50","1/28/22 16:54",0,"Anonymized",100,238,1,"1/28/22 16:54","R_Q9Uu8H8HYDSt5u1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,28,71,60,66,0,100,1,2,18,2,"",1,"","55",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
"1/28/22 16:51","1/28/22 16:54",0,"Anonymized",100,180,1,"1/28/22 16:54","R_RIVKJovTWxyw2CR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,41,81,85,69,100,0,1,3,18,2,"",1,"","29",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_37"
"1/28/22 17:04","1/28/22 17:07",0,"Anonymized",100,194,1,"1/28/22 17:07","R_274lMdPtdhvKCD1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,10,82,100,75,100,0,1,3,95,2,"",1,"","41",5,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using cheap and uninspected materials to maximize profit, with lesser regard for ensuring patient safety. The products they sell using quality and properly inspected materials are just a thin veneer over this more essential part of the product line. ","bad_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from quality and properly inspected materials. Instead, from this day onward, the company always sells products made from just cheap and uninspected materials.","deteriorate_essence","FL_41"
"1/28/22 17:21","1/28/22 17:24",0,"Anonymized",100,211,1,"1/28/22 17:24","R_1plGYEbGZx6Ghgg",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,81,91,100,100,1,100,3,2,80,2,"",1,"","54",6,"","","cmc_8","In the present day, some companies sell a mixture of products made from cheap and uninspected materials and products made from quality and properly inspected materials. But <em>Medical Connect</em>, a small company that sells medical equipment, is different. Even though it sells a mix of these two kinds of products, everyone who purchases products from the company can tell that the real essence of the company is its focus on using quality and properly inspected materials to ensure patient safety, with lesser regard for maximizing profit. The products they sell using cheap and uninspected materials are just a thin veneer over this more essential part of the product line. ","good_essence","...Then, after a number of years, there is a sudden administrative change. The manager of the company is replaced by a new manager who decides to shake things up in certain ways. Specifically, the new manager decides to completely eliminate all products made from cheap and uninspected materials. Instead, from this day onward, the company always sells products made from just quality and properly inspected materials.","improve_essence","FL_36"
